Info, Time, Steps, Train accuracy, Loss, Validation accuracy, Train Folds, Final test accuracy,Tensorboard dir, Misclassified Images, Early Stopping Result
Date created: Tue Oct 10 15:22:17 SGT 2017

#################### Setting ######################

home_dir: /home/duclong002/
Jpeg_data_dir: /home/duclong002/Dataset/JPEG_data/
code_dir: /home/duclong002/FYP/image_retraining/
dataset_arr: PAP_smear_JPEG

learning_rate_arr:  0.1 0.03
how_many_training_steps: 10000
testing_percentage_arr: 20
train_batch_size_arr: 30 50 100
hidden_layer1_size_arr: 50 100
dropout_keep_prob_arr: 0.7 0.8
learning_rate_decay_arr: 0.33 0.5

################# End of Setting ##################

"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.69999999, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.1, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:22:17', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.69999999, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.1, learning_rate_decay=0.5, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 15:25:35.462023,0,53.3333420753,0.692251,18.9473688602,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:37.584591,100,93.3333396912,0.173648,85.7894778252,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:39.613572,200,96.6666698456,0.118821,90.0000095367,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:41.658819,300,90.0000095367,0.168074,90.0000095367,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:43.809942,400,96.6666698456,0.145404,85.2631688118,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:45.985804,500,100.0,0.0550143,88.9473676682,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:25:48.042487,600,100.0,0.0615893,86.315792799,"['fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 200 steps:Train accuracy: 96.66, Validation accuracy: 90.0, Loss: 0.118821"
,2017-10-10 15:25:48.447745,,,,,,86.708855629,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149011613-149011656-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149096505-149096601-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 15:25:49.196521,0,63.3333384991,0.685605,25.2688169479,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:25:51.313709,100,96.6666698456,0.248311,84.4086050987,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:25:53.336864,200,86.6666734219,0.251439,90.3225779533,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:25:55.394791,300,100.0,0.0417193,91.3978517056,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:25:57.567224,400,96.6666698456,0.144014,88.7096762657,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:25:59.643384,500,100.0,0.0445699,90.8602118492,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:26:01.836424,600,96.6666698456,0.0946056,87.634408474,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:26:03.893487,700,100.0,0.0575162,89.2473101616,"['fold1', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 300 steps:Train accuracy: 100.0, Validation accuracy: 91.39, Loss: 0.0417193"
,2017-10-10 15:26:04.403691,,,,,,88.6075913906,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157222561-001.jpg', 'abnormal')]"
,2017-10-10 15:26:05.053975,0,53.3333420753,0.692373,67.0157074928,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:07.216715,100,80.0000071526,0.388963,81.151843071,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:09.285621,200,83.333337307,0.34472,83.7696373463,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:11.486704,300,100.0,0.0956407,86.387437582,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:13.592185,400,100.0,0.0894482,86.3874316216,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:15.786918,500,96.6666698456,0.124437,89.0052378178,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:17.904845,600,96.6666698456,0.103526,84.2931985855,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:20.127049,700,96.6666698456,0.0737113,86.9109988213,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:22.253466,800,100.0,0.0332703,86.9109928608,"['fold1', 'fold2', 'fold4']"
,2017-10-10 15:26:24.511313,900,100.0,0.0142507,87.4345541,"['fold1', 'fold2', 'fold4']"
,,,,,,,,,"The best result is at 500 steps:Train accuracy: 96.66, Validation accuracy: 89.0, Loss: 0.124437"
,2017-10-10 15:26:24.947632,,,,,,87.3417675495,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153831027-153831045-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157223394-157223406-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 15:26:25.728913,0,50.0,0.692597,73.958337307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:27.859102,100,76.6666769981,0.41864,57.2916686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:29.901850,200,100.0,0.0551279,81.2500059605,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:31.948922,300,96.6666698456,0.0848185,86.9791686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:34.133607,400,100.0,0.0794273,83.8541686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:36.219351,500,100.0,0.113836,88.020837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:38.451484,600,96.6666698456,0.05363,90.1041686535,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:40.684449,700,96.6666698456,0.100335,88.020837307,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:42.977799,800,100.0,0.0272301,89.0625059605,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:45.121496,900,100.0,0.0241459,89.0625059605,"['fold1', 'fold2', 'fold3']"
,2017-10-10 15:26:47.341496,1000,100.0,0.0378105,89.0625059605,"['fold1', 'fold2', 'fold3']"
,,,,,,,,,"The best result is at 600 steps:Train accuracy: 96.66, Validation accuracy: 90.1, Loss: 0.05363"
,2017-10-10 15:26:47.886949,,,,,,87.34177351,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149014631-149014646-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153831027-153831045-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153701139-153701158-004.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826989-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157223355-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,2017-10-10 15:26:48.453971,0,53.3333361149,0.692445,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:26:50.679638,100,90.0000095367,0.162977,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:26:53.143285,200,100.0,0.0892176,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:26:55.585755,300,96.6666698456,0.16362,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:26:57.992630,400,93.3333396912,0.200212,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:00.338698,500,86.6666674614,0.221631,,"['fold1', 'fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:02.801454,600,96.6666698456,0.100675,,"['fold1', 'fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best final result is at 200 steps:Train accuracy: 100.0, Loss: 0.0892176"
,2017-10-10 15:27:03.186281,,,,,,84.8101258278,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:25:30,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316122-003.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149011613-149011656-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149190861-149190868-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153831027-153831045-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal')]"
,,,,,90.1225
"[Namespace(architectures='', bottleneck_dir='/tmp/bottleneck', checkpoint_dir='/home/duclong002/checkpoints', csvlogfile='/home/duclong002/retrain_logs/logfile/log_10-10-15:22:17.csv', dropout_keep_prob=0.69999999, early_stopping_n_steps=5, eval_step_interval=100, final_tensor_name='final_result', flip_left_right=False, hidden_layer1_size=50, how_many_training_steps=10000, image_dir='/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/', intermediate_output_graphs_dir='/tmp/intermediate_graph/', intermediate_store_frequency=0, learning_rate=0.03, learning_rate_decay=0.33, model_dir='/home/duclong002/pretrained_model/', output_graph='/tmp/output_graph.pb', output_labels='/tmp/output_labels.txt', print_misclassified_test_images=True, random_brightness=0, random_crop=0, random_scale=0, summaries_dir='/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:27:03', test_batch_size=-1, testing_percentage=20, train_batch_size=30, validation_batch_size=-1, validation_percentage=10), ['inception_resnet_v2']]"
,2017-10-10 15:27:08.566806,0,60.0000023842,0.69238,18.9473688602,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:10.690534,100,90.0000095367,0.342988,66.8421089649,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:12.705117,200,93.3333396912,0.226198,89.4736886024,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:14.745432,300,96.6666698456,0.18253,91.0526394844,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:16.894927,400,100.0,0.0814512,88.4210586548,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:19.076290,500,100.0,0.0613837,90.0000035763,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:21.135918,600,100.0,0.0378806,90.5263185501,"['fold2', 'fold3', 'fold4']"
,2017-10-10 15:27:23.210318,700,100.0,0.0384303,89.4736886024,"['fold2', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 300 steps:Train accuracy: 96.66, Validation accuracy: 91.05, Loss: 0.18253"
,2017-10-10 15:27:23.712347,,,,,,86.0759496689,/home/duclong002/retrain_logs/PAP_smear_JPEG_10-10-15:27:03,"[('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149317204-149317230-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316117-149316131-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/153826963-153826976-002.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149316426-149316462-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/abnormal/149101437-149101467-001.jpg', 'normal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986813-158986820-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956444-153956458-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209566399-209566517-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956072-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157267263-157267286-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/209565698-209565729-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157181481-157181497-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/153956040-153956058-003.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185527-157185540-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185433-157185508-005.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/158986766-158986776-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157227461-157227503-002.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157184850-157184920-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185814-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157185781-157185793-001.jpg', 'abnormal'), ('/home/duclong002/Dataset/JPEG_data/PAP_smear_JPEG/normal/157222534-157222561-001.jpg', 'abnormal')]"
,2017-10-10 15:27:24.481004,0,60.0000023842,0.692301,74.7311830521,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:26.517787,100,76.6666710377,0.530363,83.8709712029,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:28.657783,200,90.0000095367,0.27496,89.2473101616,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:30.715563,300,96.6666698456,0.134158,88.7096762657,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:32.761089,400,93.3333396912,0.164284,89.2473101616,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:34.952601,500,100.0,0.127096,91.935479641,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:37.049943,600,100.0,0.0800186,88.7096762657,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:39.258286,700,93.3333396912,0.179218,94.0860271454,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:41.337288,800,100.0,0.0424145,94.6236610413,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:43.552183,900,100.0,0.104056,94.6236550808,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:45.795898,1000,100.0,0.0308862,94.6236550808,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:47.958799,1100,93.3333396912,0.108684,94.6236610413,"['fold1', 'fold3', 'fold4']"
,2017-10-10 15:27:50.209809,1200,100.0,0.0345682,94.6236550808,"['fold1', 'fold3', 'fold4']"
,,,,,,,,,"The best result is at 800 steps:Train accuracy: 100.0, Validation accuracy: 94.62, Loss: 0.0424145"
